Type,ID,Name,Address,Category,Price,AreaCode,Dates,Description
Accommodation,562354,오벨리스크,강원특별자치도 철원군 동송읍 태봉대교길 139 null,Guesthouse,207000,32,N/A,N/A
Accommodation,3541854,오붓한 강릉,강원특별자치도 강릉시 사천면 가둔지길 24 null,Guesthouse,113000,32,N/A,N/A
Accommodation,3532595,오브헤리티지,전라남도 고흥군 도양읍 용정등넘길 73 null,B02011600,192000,38,N/A,N/A
Accommodation,3103191,오블로모프,전북특별자치도 군산시 절골길 16 (신흥동) null,Guesthouse,68000,37,N/A,N/A
Accommodation,136084,오색그린야드호텔,강원특별자치도 양양군 서면 대청봉길 34 null,Hotel,54000,32,N/A,N/A
Accommodation,143120,오션그랜드호텔제주,제주특별자치도 제주시 조천읍 조함해안로 490 null,Hotel,194000,39,N/A,N/A
Accommodation,3537855,오션그레이트펜션,강원특별자치도 강릉시 강동면 헌화로 982-20 null,Guesthouse,136000,32,N/A,N/A
Accommodation,2770588,오션뷰리조텔,충청남도 보령시 대천항1길 17 (신흑동) null,B02010900,177000,34,N/A,N/A
Accommodation,2571256,오션뷰호텔,울산광역시 동구 해수욕장1길 50 null,Hotel,65000,7,N/A,N/A
Accommodation,861350,오션사이드 호텔,인천광역시 중구 마시란로 40 (덕교동) null,Hotel,217000,2,N/A,N/A
Accommodation,2784005,오션솔레뷰호텔,인천광역시 중구 영종진광장로 32 (중산동) null,Hotel,99000,2,N/A,N/A
Accommodation,1403482,오션스위츠 제주호텔,제주특별자치도 제주시 탑동해안로 74 null,Hotel,171000,39,N/A,N/A
Accommodation,3076392,오션스퀘어리조트,제주특별자치도 서귀포시 성산읍 환해장성로 667 null,Motel,143000,39,N/A,N/A
Accommodation,2785880,오션파크나인호텔,인천광역시 중구 영종진광장로 10 (중산동) null,Hotel,67000,2,N/A,N/A
Accommodation,971331,오션하우스,제주특별자치도 서귀포시 안덕면 사계남로216번길 42 null,Guesthouse,155000,39,N/A,N/A
Accommodation,2626800,오션힐스테이,제주특별자치도 서귀포시 안덕면 사계북로 208 null,Camping,229000,39,N/A,N/A
Accommodation,2566867,오션힐호텔,전라남도 여수시 돌산읍 강남해안로 81 null,B02011300,131000,38,N/A,N/A
Accommodation,2903750,오송 H호텔 세종시티,충청북도 청주시 흥덕구 오송읍 오송생명로 178 null,Hotel,109000,33,N/A,N/A
Accommodation,1748017,오슬로 무인텔,인천광역시 연수구 능허대로 120 null,B02010900,98000,2,N/A,N/A
Accommodation,3539761,오아시스모텔,강원특별자치도 강릉시 강동면 헌화로 899 null,B02010900,99000,32,N/A,N/A
Accommodation,2578725,오아시스호텔,경상남도 거제시 장평4로2길 11-9 null,Hotel,183000,36,N/A,N/A
Accommodation,2021093,오아시타 호스텔,광주광역시 동구 동명로20번길 20 null,B02010900,83000,5,N/A,N/A
Accommodation,2595037,오엔시티호텔,충청남도 천안시 서북구 불당4로 105 (불당동),B02010900,207000,34,N/A,N/A
Accommodation,3102073,오원 스테이,경상북도 경주시 사정로50번길 3-4 (사정동) null,B02011600,197000,,N/A,N/A
Accommodation,3023465,오월의 푸른하늘,경기도 이천시 마장면 덕평로877번길 16 null,Guesthouse,106000,31,N/A,N/A
Accommodation,3080826,오월호텔,서울특별시 강남구 언주로85길 27 (역삼동) null,Hotel,69000,1,N/A,N/A
Accommodation,2706774,오이아호텔,부산광역시 사하구 다대동로 45 (다대동) null,Hotel,117000,6,N/A,N/A
Accommodation,496377,오즈모텔,강원특별자치도 횡성군 횡성읍 앞들동남로 7 null,B02010900,105000,32,N/A,N/A
Accommodation,3474160,오창 한옥 7호 솔향,충청북도 청주시 청원구 오창읍 미래지로 71-63 null,B02011600,219000,33,N/A,N/A
Accommodation,2613357,오캄럭스클럽1단지,강원특별자치도 홍천군 서면 굴업솔골길 33 null,Guesthouse,235000,32,N/A,N/A
Accommodation,2613363,오캄럭스클럽2단지,강원특별자치도 홍천군 서면 굴업솔골길 31 null,Guesthouse,89000,32,N/A,N/A
Accommodation,2613364,오캄럭스클럽3단지,강원특별자치도 홍천군 서면 굴업솔골길 29 null,Guesthouse,96000,32,N/A,N/A
Accommodation,2572933,오케이 게스트하우스,서울특별시 동작구 알마타길 21-18 (대방동),Camping,204000,1,N/A,N/A
Accommodation,2570308,오케이모텔,전북특별자치도 군산시 백릉안5길 59 null,B02010900,64000,37,N/A,N/A
Accommodation,137475,오크밸리,강원특별자치도 원주시 지정면 오크밸리1길 66 null,Motel,221000,32,N/A,N/A
Accommodation,3438137,오크앤코,서울특별시 동대문구 전농로23길 37 (전농동) 301호,Camping,68000,,N/A,N/A
Accommodation,3102131,여여재,경기도 수원시 팔달구 화서문로16번길 43 (신풍동) null,B02011600,230000,31,N/A,N/A
Accommodation,2570704,여우비관광호텔,울산광역시 남구 산업로647번길 14 (삼산동) null,Hotel,182000,7,N/A,N/A
Accommodation,1266236,여울목펜션,강원특별자치도 화천군 사내면 화악산로 618-3 null,Guesthouse,237000,32,N/A,N/A
Accommodation,2604053,여유,경상북도 문경시 중앙4길 22 (점촌동),Camping,134000,35,N/A,N/A
Accommodation,3438583,여유,전북특별자치도 전주시 완산구 향교길 155-22 (교동) null,B02011600,158000,,N/A,N/A
Accommodation,3105331,여인숙 깔마,서울특별시 종로구 자하문로7길 68-3 (누하동) 101호,Camping,159000,,N/A,N/A
Accommodation,3474159,여주현_감성독채한옥숙소,대구광역시 중구 서성로13길 7-6 (서성로1가) null,B02011600,177000,4,N/A,N/A
Accommodation,725524,여천모텔,전라남도 여수시 시청동2길 36 (학동),B02010900,164000,38,N/A,N/A
Accommodation,3049876,연330,서울특별시 은평구 통일로83길 17-24 (갈현동) null,Camping,225000,,N/A,N/A
Accommodation,1883086,연경당,전라남도 광양시 중흥로 13-40 null,B02011600,132000,38,N/A,N/A
Accommodation,2603884,연당,서울특별시 종로구 계동6길 3 (계동),B02011600,149000,1,N/A,N/A
Accommodation,3474182,연당 . 선물 같은 하루,전북특별자치도 전주시 완산구 경기전길 57-13 (풍남동3가) null,B02011600,155000,37,N/A,N/A
Accommodation,2626648,연리지펜션,경기도 화성시 서신면 해안길 150 null,Guesthouse,169000,31,N/A,N/A
Accommodation,3049904,연모텔,경상북도 안동시 서부시장2길 55 (태화동) null,B02010900,148000,,N/A,N/A
Accommodation,138267,연어의 고향 펜션,강원특별자치도 양양군 양양읍 동해신묘길 8-3 null,Guesthouse,56000,32,N/A,N/A
Accommodation,2575760,연우당,전북특별자치도 전주시 완산구 태조로 12-17 (풍남동3가),B02011600,186000,37,N/A,N/A
Accommodation,1373262,연우펜션,경상남도 하동군 화개면 화개로 1433 null,Guesthouse,205000,36,N/A,N/A
Accommodation,1883087,연우하우스[한국관광 품질인증/Korea Quality],서울특별시 종로구 북촌로12길 5-13 (가회동),B02011600,140000,1,N/A,N/A
Accommodation,3102129,연월한옥,제주특별자치도 제주시 한경면 녹차분재로 505 연월한옥,B02011600,241000,,N/A,N/A
Accommodation,594388,연지펜션,경상남도 통영시 산양읍 양화길 158 null,Guesthouse,74000,36,N/A,N/A
Accommodation,2735326,연천미라클타운,경기도 연천군 군남면 군중로 134 null,Guesthouse,248000,31,N/A,N/A
Accommodation,2600313,연풍고가,경상북도 고령군 쌍림면 개실1길 44 null,B02011600,78000,35,N/A,N/A
Accommodation,1883104,연풍고택(문충고가),경상북도 고령군 쌍림면 개실1길 44 null,B02011600,128000,35,N/A,N/A
Accommodation,2814171,엽연초하우스,충청북도 제천시 의병대로12길 8 null,Camping,121000,33,N/A,N/A
Accommodation,2602555,영빈호텔,서울특별시 중구 퇴계로56길 18 (쌍림동),Camping,208000,1,N/A,N/A
Accommodation,2621304,영산나루,전라남도 나주시 주면1길 14 (이창동),Camping,138000,38,N/A,N/A
Accommodation,3472354,영스테이,전북특별자치도 고창군 상하면 장호로 55-17 null,Hanok,227000,37,N/A,N/A
Accommodation,3510268,영양펜션 산적 (청년협동조합별빛고은),경상북도 영양군 입암면 연당리 27-3 선바위 자연생태마을 27-1,Guesthouse,79000,35,N/A,N/A
Accommodation,2707451,언노운호텔,전라남도 담양군 담양읍 담주1길 27 null,Hotel,192000,38,N/A,N/A
Accommodation,3049903,언더힐펜션,강원특별자치도 평창군 봉평면 무이진등길 77-77 null,Guesthouse,140000,,N/A,N/A
Accommodation,138701,언덕위에 하얀집,경상남도 진주시 대평면 호반로 414-23 null,Guesthouse,198000,36,N/A,N/A
Accommodation,1882210,얼음골한옥펜션,경상남도 밀양시 산내면 하양지안길 11-12 null,B02011600,152000,36,N/A,N/A
Accommodation,899898,엄둔가자화이트펜션,강원특별자치도 영월군 무릉도원면 엄둔길 529-1 null,Guesthouse,125000,32,N/A,N/A
Accommodation,2700928,업플로 호스텔,서울특별시 서초구 서초대로56길 18 (서초동),Camping,116000,1,N/A,N/A
Accommodation,3571003,에덴파라다이스호텔,경기도 이천시 마장면 서이천로 449-79 null,Hotel,105000,31,N/A,N/A
Accommodation,2667498,에덴호스텔,제주특별자치도 제주시 서해안로 456-12 (용담삼동),Camping,70000,39,N/A,N/A
Accommodation,945085,에델바이스,경기도 양평군 용문면 용문산로192번길 10-9 null,Guesthouse,136000,31,N/A,N/A
Accommodation,2761023,에델바이스,강원특별자치도 평창군 대관령면 송전1길 81-8 null,Guesthouse,170000,32,N/A,N/A
Accommodation,3102225,에떼르모 펜션,인천광역시 강화군 화도면 해안남로 2421-202 null,Guesthouse,104000,2,N/A,N/A
Accommodation,136639,에버랜드 홈브리지,경기도 용인시 처인구 포곡읍 에버랜드로 199 null,B02010600,157000,31,N/A,N/A
Accommodation,2801878,에버미라클호텔[한국관광 품질인증/Korea Quality],경상남도 밀양시 산내면 얼음골옛길 358-9 null,Hotel,106000,36,N/A,N/A
Accommodation,138820,에벤에셀 펜션,충청남도 천안시 동남구 북면 위례성로 1434-24 null,Guesthouse,104000,34,N/A,N/A
Accommodation,2801071,에브라임,강원특별자치도 평창군 봉평면 안흥동길 47-14 null,Guesthouse,188000,32,N/A,N/A
Accommodation,3080077,에스알 호텔 마곡,서울특별시 강서구 강서로 400 (등촌동) null,Hotel,154000,1,N/A,N/A
Accommodation,2868984,에스알호텔,경기도 부천시 원미구 석천로178번길 22 (중동) null,Hotel,225000,31,N/A,N/A
Accommodation,3075481,에스엘부티크호텔,경기도 안산시 상록구 일동 null,Hotel,209000,31,N/A,N/A
Accommodation,2628004,에스지빌라앤호텔(미동의),경상북도 경주시 감포읍 동해안로 1819-23 null,Guesthouse,152000,35,N/A,N/A
Accommodation,3533124,에스콘디테,울산광역시 남구 왕생로30번길 4 (달동) null,Guesthouse,91000,7,N/A,N/A
Accommodation,2707231,에스타시옹1913,전라남도 목포시 해안로177번길 13 (유동),Camping,145000,38,N/A,N/A
Accommodation,3532569,에스피에스타,경상북도 포항시 북구 여남포길21번길 15-8 (환호동) 3층,Guesthouse,226000,35,N/A,N/A
Accommodation,2040065,에오스,대구광역시 중구 중앙대로81길 22 (동일동),Hotel,235000,4,N/A,N/A
Accommodation,2570171,에이본 호텔,전북특별자치도 군산시 해망로 10 null,Hotel,158000,37,N/A,N/A
Accommodation,620477,에이스모텔,강원특별자치도 속초시 중앙로 445 null,B02010900,249000,32,N/A,N/A
Accommodation,3532545,에이스모텔,강원특별자치도 강릉시 율곡로2874번길 44 (교동) null,B02010900,154000,32,N/A,N/A
Accommodation,2759252,에이엠호텔,강원특별자치도 평창군 대관령면 송천길 30 null,Hotel,207000,32,N/A,N/A
Accommodation,2912841,에이원호텔 해도점,경상북도 포항시 남구 중앙로 140 (해도동) null,B02010900,169000,35,N/A,N/A
Accommodation,3049857,에이치모텔,경상북도 안동시 강남14길 76 (정상동) null,B02010900,103000,,N/A,N/A
Accommodation,3091243,에이치에비뉴 건대점,서울특별시 광진구 동일로 156 (화양동) null,Hotel,207000,1,N/A,N/A
Accommodation,3044614,에이치에비뉴호텔,전북특별자치도 전주시 덕진구 산정2길 6-4 (산정동) null,Hotel,136000,,N/A,N/A
Accommodation,3413550,에이치원호텔,광주광역시 북구 대자로106번길 10-6 (운암동) null,Hotel,117000,5,N/A,N/A
Accommodation,691429,에코그린타운,경기도 용인시 처인구 양지면 죽양대로2071번길 26-11 null,Guesthouse,98000,31,N/A,N/A
Accommodation,2948165,에코랜드 호텔,제주특별자치도 제주시 번영로 1278-169 null,B02010900,162000,39,N/A,N/A
Accommodation,3535323,에쿠스모텔,강원특별자치도 강릉시 홍제로85번길 34 (홍제동) null,B02010900,136000,32,N/A,N/A
Accommodation,3066567,엔브릿지호텔,전북특별자치도 전주시 완산구 전주천서로 81 (동서학동) null,Hotel,167000,37,N/A,N/A
Accommodation,3044623,엔제이 풀빌라펜션,강원특별자치도 횡성군 서원면 월송석화로 496 null,Guesthouse,134000,32,N/A,N/A
Accommodation,2499552,엔젤드림펜션,강원특별자치도 평창군 봉평면 봉평북로 250-43 null,Guesthouse,175000,32,N/A,N/A
Accommodation,3080520,엔트라호텔,서울특별시 강남구 도산대로 508 (청담동) null,Hotel,111000,1,N/A,N/A
Accommodation,1992755,엔포트호텔,충청북도 청주시 청원구 충청대로 114 null,Hotel,128000,33,N/A,N/A
Accommodation,3533127,엘담스테이,경상남도 밀양시 산외면 밀양대로 3377 null,Guesthouse,114000,36,N/A,N/A
Accommodation,2399540,엘도라도리조트 [우수숙박시설 굿스테이],전라남도 신안군 증도면 지도증도로 1766-15 null,B02010900,236000,38,N/A,N/A
Accommodation,642220,엘도라도펜션,충청남도 태안군 남면 마검포길 331 null,Guesthouse,131000,34,N/A,N/A
Accommodation,989821,엘르인호텔,서울특별시 용산구 한강대로71길 24 (갈월동),Hotel,211000,1,N/A,N/A
Accommodation,139908,엘리시아,경상남도 양산시 원동면 청수골길 39 null,Guesthouse,131000,36,N/A,N/A
Accommodation,3003556,엘리시아호텔,대구광역시 달서구 대곡동 null,Hotel,216000,4,N/A,N/A
Accommodation,983958,엘리시안 제주,제주특별자치도 제주시 애월읍 평화로 1738-116 null,Motel,237000,39,N/A,N/A
Accommodation,2950372,엘리야리조트[한국관광 품질인증/Korea Quality],인천광역시 강화군 해안남로 2782-24 null,Guesthouse,91000,2,N/A,N/A
Accommodation,138575,엘리제모텔,부산광역시 중구 대청로126번길 22 null,B02010900,191000,6,N/A,N/A
Accommodation,2594519,엘린호텔,제주특별자치도 제주시 은남1길 4 (연동) null,Hotel,54000,39,N/A,N/A
Accommodation,2804284,유리트리트,강원특별자치도 홍천군 한서로 1468-55 유리트리트풀빌라,Guesthouse,104000,32,N/A,N/A
Accommodation,3438041,유선재,경기도 양평군 양동면 장만대길 89-11 유선재,B02011600,165000,31,N/A,N/A
Accommodation,2913721,유알풀빌라펜션,강원특별자치도 원주시 지정면 지정로 912-1 null,Guesthouse,139000,32,N/A,N/A
Accommodation,2950468,유앤아이 호텔[한국관광 품질인증/Korea Quality],인천광역시 미추홀구 미추홀대로722번길 25 유앤아이 null,B02010900,185000,2,N/A,N/A
Accommodation,3076381,유어스호텔,제주특별자치도 서귀포시 천제연로178번길 21 (중문동) null,Hotel,51000,39,N/A,N/A
Accommodation,2952074,유에이치스위트 랜드스케이프 11-13층 [한국관광 품질인증/Korea Quality],부산광역시 해운대구 해운대해변로 271 (중동) 11~13층,Hotel,138000,6,N/A,N/A
Accommodation,2952073,유에이치스위트 랜드스케이프 14층[한국관광 품질인증/Korea Quality],부산광역시 해운대구 해운대해변로 271 (중동) 14층,Hotel,131000,6,N/A,N/A
Accommodation,2949841,유에이치스위트 하버타운[한국관광 품질인증/Korea Quality],부산광역시 해운대구 해운대해변로 257 (우동) null,Hotel,68000,6,N/A,N/A
Accommodation,2951697,유에이치스위트 해운대 4층[한국관광 품질인증/Korea Quality],부산광역시 해운대구 해운대해변로 271 (중동) null,Hotel,167000,6,N/A,N/A
Accommodation,2575180,유원게스트하우스,대구광역시 남구 앞산순환로93길 48 (대명동),Camping,168000,4,N/A,N/A
Accommodation,3383407,유원재,충청북도 충주시 수안보면 주정산로 6 null,B02011300,149000,33,N/A,N/A
Accommodation,3438588,유유가,전라남도 순천시 행금길 10-6 (행동) null,B02011600,196000,,N/A,N/A
